After,ADP,O
some,DET,O
prominent,ADJ,O
press,NOUN,O
(,PUNCT,O
and,CONJ,O
some,DET,O
prominent,ADJ,O
naysaying,NOUN,O
),PUNCT,O
",",PUNCT,O
Bitcoin,PROPN,U-PDT
has,VERB,O
suffered,VERB,O
a,DET,O
bit,NOUN,O
of,ADP,O
a,DET,O
crash,NOUN,O
",",PUNCT,O
falling,VERB,O
from,ADP,O
a,DET,O
high,ADJ,O
in,ADP,O
the,DET,O
twenties,NOUN,O
to,ADP,O
about,ADP,O
of,ADP,O
$,SYM,B-MON
3,NUM,I-MON
USD,NOUN,L-MON
today,NOUN,U-DAT
.,PUNCT,O
##END,###,O
In,ADP,O
theory,NOUN,O
",",PUNCT,O
bitcoin,NOUN,O
transactions,NOUN,O
should,VERB,O
be,VERB,O
completely,ADV,O
instantaneous,ADJ,O
and,CONJ,O
anonymous,ADJ,O
.,PUNCT,O
##END,###,O
It,PRON,O
’s,VERB,O
this,DET,O
anonymity,NOUN,O
that,ADJ,O
allows,VERB,O
for,ADP,O
the,DET,O
existence,NOUN,O
of,ADP,O
sites,NOUN,O
like,ADP,O
the,DET,O
Silk,PROPN,B-PDT
Road,PROPN,L-PDT
",",PUNCT,O
an,DET,O
online,ADJ,O
drug,NOUN,O
and,CONJ,O
“,PUNCT,O
alternative,ADJ,O
products,NOUN,O
”,PUNCT,O
store,NOUN,O
featuring,VERB,O
everything,NOUN,O
a,DET,O
15,NUM,O
year,NOUN,O
old,ADJ,O
anarchist,NOUN,O
or,CONJ,O
average,NOUN,O
hesher,PRON,O
could,VERB,O
want,VERB,O
",",PUNCT,O
literally,ADV,O
sold,VERB,O
out,PART,O
in,ADP,O
the,DET,O
open,NOUN,O
(,PUNCT,O
albeit,ADP,O
completely,ADV,O
anonymously,ADV,O
),PUNCT,O
.,PUNCT,O
##END,###,O
I,PRON,O
explored,VERB,O
a,DET,O
few,ADJ,O
of,ADP,O
the,DET,O
possible,ADJ,O
implementations,NOUN,O
of,ADP,O
bitcoin,NOUN,O
including,VERB,O
Namecoin,PROPN,U-PDT
",",PUNCT,O
a,DET,O
bitcoin,NOUN,O
-,PUNCT,O
based,VERB,O
DNS,PROPN,O
ownership,NOUN,O
system,NOUN,O
that,ADJ,O
ensures,VERB,O
no,DET,O
single,ADJ,O
name,NOUN,O
authority,NOUN,O
can,VERB,O
arbitrarily,ADV,O
assign,VERB,O
or,CONJ,O
reassign,VERB,O
domains,NOUN,O
–,PUNCT,O
##END,###,O
What,NOUN,O
I,PRON,O
found,VERB,O
",",PUNCT,O
sadly,ADV,O
",",PUNCT,O
is,VERB,O
that,ADP,O
while,ADP,O
the,DET,O
subculture,NOUN,O
of,ADP,O
mining,NOUN,O
is,VERB,O
fairly,ADV,O
mature,ADJ,O
",",PUNCT,O
the,DET,O
tools,NOUN,O
are,VERB,O
opaque,ADJ,O
for,ADP,O
a,DET,O
general,ADJ,O
user,NOUN,O
.,PUNCT,O
##END,###,O
“,PUNCT,O
It,PRON,O
’s,VERB,O
a,DET,O
very,ADV,O
friendly,ADJ,O
wallet,NOUN,O
",",PUNCT,O
so,CONJ,O
non,ADJ,O
-,PUNCT,O
technology,NOUN,O
people,NOUN,O
will,VERB,O
be,VERB,O
able,ADJ,O
to,PART,O
use,VERB,O
it,PRON,O
themselves,PRON,O
instead,ADV,O
of,ADP,O
having,VERB,O
an,DET,O
