Editor,NOUN,O
's,NOUN,O
note,VERB,O
:,PUNCT,O
The,DET,O
following,VERB,O
guest,NOUN,O
post,NOUN,O
was,VERB,O
written,VERB,O
by,ADP,O
Ashkan,PROPN,B-PPL
Karbasfrooshan,PROPN,L-PPL
",",PUNCT,O
founder,NOUN,O
and,CONJ,O
CEO,NOUN,O
of,ADP,O
WatchMojo,PROPN,U-COM
",",PUNCT,O
a,DET,O
video,NOUN,O
publisher,NOUN,O
.,PUNCT,O
##END,###,O
Venture,NOUN,O
capital,NOUN,O
is,VERB,O
flowing,VERB,O
into,ADP,O
video,NOUN,O
ad,NOUN,O
networks,NOUN,O
:,PUNCT,O
Brightroll,PROPN,U-COM
recently,ADV,O
raised,VERB,O
$,SYM,B-MON
30,NUM,I-MON
million,NUM,L-MON
",",PUNCT,O
Yume,PROPN,U-COM
raised,VERB,O
$,SYM,B-MON
12,NUM,I-MON
million,NUM,L-MON
.,PUNCT,O
?? ,SPACE,O
##END,###,O
Tremor,PROPN,B-COM
Video,PROPN,L-COM
's,PROPN,O
raised,VERB,O
over,ADP,O
$,SYM,B-MON
100,NUM,I-MON
million,NUM,L-MON
.,PUNCT,O
##END,###,O
But,CONJ,O
not,ADV,O
everyone,NOUN,O
's,ADJ,O
buying,VERB,O
the,DET,O
hype,NOUN,O
:,PUNCT,O
it,PRON,O
's,VERB,O
just,ADV,O
not,ADV,O
a,DET,O
big,ADJ,O
enough,ADJ,O
market,NOUN,O
for,ADP,O
all,ADJ,O
the,DET,O
money,NOUN,O
invested,VERB,O
",",PUNCT,O
there,ADV,O
ca,VERB,O
n't,ADV,O
be,VERB,O
six,NUM,O
or,CONJ,O
seven,NUM,O
category,NOUN,O
leaders,NOUN,O
',PUNCT,O
",",n,O
argues,VERB,O
Will,VERB,B-PPL
Margiloff,PROPN,L-PPL
",",PUNCT,O
chief,ADJ,O
executive,ADJ,O
officer,NOUN,O
of,ADP,O
Ignition,PROPN,B-COM
One,NUM,L-COM
",",PUNCT,O
a,DET,O
unit,NOUN,O
of,ADP,O
Japan,PROPN,U-GPE
's,PROPN,O
Dentsu,PROPN,U-COM
.,PUNCT,O
?? ,SPACE,O
##END,###,O
Some,DET,O
have,VERB,O
raised,VERB,O
more,ADJ,O
money,NOUN,O
than,ADP,O
their,ADJ,O
revenue,NOUN,O
potential,NOUN,O
.,PUNCT,O
##END,###,O
Not,ADV,O
all,DET,O
of,ADP,O
the,DET,O
top,ADJ,O
100,NUM,O
marketers,NOUN,O
even,ADV,O
buy,VERB,O
video,NOUN,O
advertising,NOUN,O
",",PUNCT,O
but,CONJ,O
those,DET,O
that,ADJ,O
do,VERB,O
frequently,ADV,O
repurpose,VERB,O
a,DET,O
30-second,NOUN,O
TV,NOUN,O
ad,NOUN,O
spot,NOUN,O
and,CONJ,O
run,VERB,O
it,PRON,O
as,ADP,O
a,DET,O
pre,NOUN,O
-,PUNCT,O
roll,NOUN,O
",",PUNCT,O
seeking,VERB,O
massive,ADJ,O
scale,NOUN,O
.,PUNCT,O
??,SPACE,O
##END,###,O
Investors,NOUN,O
are,VERB,O
betting,VERB,O
that,ADP,O
ad,NOUN,O
networks,NOUN,O
can,VERB,O
provide,VERB,O
that,DET,O
scale,NOUN,O
.,PUNCT,O
?? ,SPACE,O
##END,###,O
Meanwhile,ADV,O
",",PUNCT,O
while,ADP,O
marketers,NOUN,O
continue,VERB,O
to,PART,O
shun,VERB,O
user,NOUN,O
-,PUNCT,O
generated,VERB,O
content,NOUN,O
