Prior,ADV,O
to,ADP,O
the,DET,O
new,ADJ,O
name,NOUN,O
",",PUNCT,O
the,DET,O
service,NOUN,O
was,VERB,O
called,VERB,O
Room,PROPN,B-PDT
Service,PROPN,I-PDT
Deliveries,PROPN,L-PDT
",",PUNCT,O
which,ADJ,O
DealGuru,PROPN,U-COM
set,VERB,O
up,PART,O
after,ADP,O
it,PRON,O
acquired,VERB,O
Malaysia,PROPN,U-GPE
-,PUNCT,O
based,VERB,O
operator,NOUN,O
",",PUNCT,O
Asian,PROPN,B-PDT
Room,PROPN,I-PDT
Service,PROPN,L-PDT
in,ADP,O
October,PROPN,B-DAT
last,ADJ,I-DAT
year,NOUN,L-DAT
##END,###,O
Since,ADP,O
it,PRON,O
bought,VERB,O
Asian,ADJ,B-PDT
Room,PROPN,I-PDT
Service,PROPN,L-PDT
",",PUNCT,O
DealGuru,PROPN,U-COM
expanded,VERB,O
its,ADJ,O
presence,NOUN,O
out,ADP,O
of,ADP,O
Singapore,PROPN,U-GPE
",",PUNCT,O
into,ADP,O
Malaysia,PROPN,U-GPE
and,CONJ,O
Indonesia,PROPN,U-GPE
(,PUNCT,O
run,VERB,O
through,ADP,O
a,DET,O
franchisee,NOUN,O
),PUNCT,O
##END,###,O
Asian,ADJ,B-PDT
Room,PROPN,I-PDT
Service,PROPN,L-PDT
was,VERB,O
operating,VERB,O
Room,PROPN,B-PDT
Service,PROPN,I-PDT
Deliveries,NOUN,L-PDT
for,ADP,O
nine,NUM,O
years,NOUN,O
prior,ADV,O
to,ADP,O
the,DET,O
acquisition,NOUN,O
##END,###,O
With,ADP,O
the,DET,O
spin,NOUN,O
out,PART,O
",",PUNCT,O
DealGuru,PROPN,U-COM
has,VERB,O
placed,VERB,O
its,ADJ,O
CFO,PROPN,O
",",PUNCT,O
Lance,PROPN,B-PPL
Frey,PROPN,L-PPL
",",PUNCT,O
into,ADP,O
the,DET,O
CEO,NOUN,O
spot,NOUN,O
for,ADP,O
FoodRunner,PROPN,U-PDT
##END,###,O
Part,NOUN,O
of,ADP,O
Frey,PROPN,U-PPL
’s,PROPN,O
job,NOUN,O
is,VERB,O
to,PART,O
raise,VERB,O
funds,NOUN,O
under,ADP,O
the,DET,O
FoodRunner,PROPN,U-PDT
entity,NOUN,O
for,ADP,O
expansion,NOUN,O
into,ADP,O
more,ADJ,O
markets,NOUN,O
in,ADP,O
Southeast,PROPN,B-GPE
Asia,PROPN,L-GPE
##END,###,O
Frey,PROPN,U-PPL
said,VERB,O
the,DET,O
Philippines,PROPN,U-GPE
",",PUNCT,O
Thailand,PROPN,U-GPE
and,CONJ,O
Vietnam,PROPN,U-GPE
are,VERB,O
next,ADJ,O
on,ADP,O
the,DET,O
radar,NOUN,O
##END,###,O
A,DET,O
quick,ADJ,O
check,NOUN,O
on,ADP,O
the,DET,O
FoodRunner,PROPN,U-COM
site,NOUN,O
showed,VERB,O
that,ADP,O
its,ADJ,O
Vietnamese,ADJ,O
service,NOUN,O
is,VERB,O
listed,VERB,O
as,ADP,O
Hungry.vn,X,O
##END,###,O
Frey,PROPN,U-PPL
said,VERB,O
the,DET,O
company,NOUN,O
is,VERB,O
in,ADP,O
talks,NOUN,O
with,ADP,O
investors,NOUN,O
on,ADP,O
funding,NOUN,O
",",PUNCT,O
and,CONJ,O
hinted,VERB,O
that,ADP,O
it,PRON,O
might,VERB,O
secure,VERB,O
a,DET,O
round,NOUN,O
within,ADP,O
the,DET,O
next,ADJ,O
month,NOUN,O
or,CONJ,O
two,NUM,O
##END,###,O
Rocket,PROPN,B-COM
Internet,PROPN,L-COM
-,PUNCT,O
backed,VERB,O
rival,NOUN,O
",",PUNCT,O
Foodpanda,PROPN,U-COM
",",PUNCT,O
just,ADV,O
scooped,VERB,O
up,PART,O
$,SYM,B-MON
20,NUM,I-MON
million,NUM,L-MON
in,ADP,O
funding,NOUN,O
last,ADJ,B-DAT
month,NOUN,L-DAT
##END,###,O
It,PRON,O
’s,VERB,O
already,ADV,O
in,ADP,O
eight,NUM,O
Asian,ADJ,O
countries,NOUN,O
",",PUNCT,O
including,VERB,O
Indonesia,PROPN,U-GPE
",",PUNCT,O
Pakistan,PROPN,U-GPE
",",PUNCT,O
Taiwan,PROPN,U-GPE
and,CONJ,O
India,PROPN,U-GPE
##END,###,O
Christian,ADJ,B-PPL
Hauville,PROPN,L-PPL
",",PUNCT,O
DealGuru,PROPN,U-COM
’s,PROPN,O
former,ADJ,O
general,ADJ,O
manager,NOUN,O
and,CONJ,O
head,NOUN,O
of,ADP,O
operations,NOUN,O
",",PUNCT,O
just,ADV,O
left,VERB,O
two,NUM,B-DAT
months,NOUN,I-DAT
ago,ADV,L-DAT
##END,###,O
He,PRON,O
started,VERB,O
Foodpanda,PROPN,U-COM
’s,ADP,O
Indonesian,ADJ,O
business,NOUN,O
when,ADV,O
he,PRON,O
was,VERB,O
working,VERB,O
for,ADP,O
Rocket,PROPN,B-COM
Internet,PROPN,B-COM
##END,###,O
FoodRunner,PROPN,U-COM
employs,VERB,O
about,ADV,O
120,NUM,O
people,NOUN,O
",",PUNCT,O
