Mobile,PROPN,O
dining,NOUN,O
apps,NOUN,O
for,ADP,O
foodies,NOUN,O
on,ADP,O
the,DET,O
go,NOUN,O
",",PUNCT,O
LocalEats,PROPN,U-PDT
and,CONJ,O
BiteHunter,PROPN,U-PDT
",",PUNCT,O
are,VERB,O
today,NOUN,O
announcing,VERB,O
a,DET,O
new,ADJ,O
content,NOUN,O
-,PUNCT,O
sharing,VERB,O
partnership,NOUN,O
.,PUNCT,O
##END,###,O
Starting,VERB,O
now,ADV,O
",",PUNCT,O
LocalEats’,PROPN,U-PDT
users,NOUN,O
looking,VERB,O
for,ADP,O
a,DET,O
dining,NOUN,O
deal,NOUN,O
will,VERB,O
see,VERB,O
information,NOUN,O
from,ADP,O
BiteHunter,PROPN,U-PDT
’s,PROPN,O
deals,VERB,O
database,NOUN,O
",",PUNCT,O
while,ADP,O
BiteHunter,PROPN,U-PDT
’s,PROPN,O
users,NOUN,O
will,VERB,O
see,VERB,O
a,DET,O
restaurant,NOUN,O
synopsis,NOUN,O
provided,VERB,O
by,ADP,O
LocalEats,PROPN,U-PDT
.,PUNCT,O
##END,###,O
Since,ADP,O
both,DET,O
apps,NOUN,O
are,VERB,O
operating,VERB,O
in,ADP,O
the,DET,O
same,ADJ,O
space,NOUN,O
",",PUNCT,O
but,CONJ,O
are,VERB,O
not,ADV,O
direct,ADJ,O
competitors,NOUN,O
",",PUNCT,O
this,DET,O
type,NOUN,O
of,ADP,O
partnership,NOUN,O
makes,VERB,O
sense,NOUN,O
.,PUNCT,O
##END,###,O
Maybe,ADV,O
more,ADJ,O
app,NOUN,O
developers,NOUN,O
should,VERB,O
do,VERB,O
the,DET,O
same,ADJ,O
?,PUNCT,O
##END,###,O
In,ADP,O
the,DET,O
updated,ADJ,O
applications,NOUN,O
",",PUNCT,O
you,PRON,O
can,VERB,O
see,VERB,O
a,DET,O
“,PUNCT,O
##END,###,O
powered,VERB,O
by,ADP,O
BiteHunter,PROPN,U-PDT
”,PUNCT,O
##END,###,O
banner,NOUN,O
in,ADP,O
LocalEats,PROPN,U-PDT
deals,NOUN,O
sections,NOUN,O
and,CONJ,O
",",PUNCT,O
in,ADP,O
BiteHunter,PROPN,U-PDT
",",PUNCT,O
LocalEats,PROPN,U-PDT
is,VERB,O
listed,VERB,O
among,ADP,O
other,ADJ,O
dining,NOUN,O
resources,NOUN,O
",",PUNCT,O
including,VERB,O
Yelp,NOUN,U-PDT
.,PUNCT,O
##END,###,O
The,DET,O
partnership,NOUN,O
should,VERB,O
help,VERB,O
these,DET,O
relative,ADJ,O
newcomers,NOUN,O
to,ADP,O
the,DET,O
mobile,ADJ,O
