Now,ADV,O
",",PUNCT,O
tapping,VERB,O
 ,SPACE,O
into,ADP,O
the,DET,O
growth,NOUN,O
of,ADP,O
APIs,NOUN,O
for,ADP,O
everything,NOUN,O
",",PUNCT,O
a,DET,O
new,ADJ,O
company,NOUN,O
 ,SPACE,O
out,ADP,O
of,ADP,O
London,PROPN,U-GPE
",",PUNCT,O
tray.io,X,U-COM
",",PUNCT,O
has,VERB,O
 ,SPACE,O
built,VERB,O
 ,SPACE,O
a,DET,O
platform,NOUN,O
that,ADP,O
it,PRON,O
calls,VERB,O
an,DET,O
“,PUNCT,O
integration,NOUN,O
marketplace,NOUN,O
",",PUNCT,O
”,PUNCT,O
which,ADJ,O
wants,VERB,O
to,PART,O
 ,SPACE,O
make,VERB,O
costly,ADJ,O
IT,NOUN,O
integrations,NOUN,O
a,DET,O
thing,NOUN,O
of,ADP,O
the,DET,O
past,NOUN,O
##END,###,O
It,PRON,O
 ,SPACE,O
has,VERB,O
raised,VERB,O
a,DET,O
seed,NOUN,O
round,NOUN,O
 ,SPACE,O
of,ADP,O
$,SYM,B-MON
2.2,NUM,I-MON
million,NUM,L-MON
 ,SPACE,O
led,VERB,O
by,ADP,O
True,PROPN,B-COM
Ventures,PROPN,L-COM
",",PUNCT,O
with,ADP,O
participation,NOUN,O
from,ADP,O
Redpoint,PROPN,B-COM
Ventures,PROPN,L-COM
and,CONJ,O
Angelpad,PROPN,U-COM
",",PUNCT,O
where,ADV,O
it,PRON,O
spent,VERB,O
a,DET,O
period,NOUN,O
incubating,VERB,O
the,DET,O
company,NOUN,O
##END,###,O
In,ADP,O
total,ADJ,O
tray.io,NOUN,U-COM
has,VERB,O
now,ADV,O
raised,VERB,O
just,ADV,O
under,ADP,O
$,SYM,B-MON
3,NUM,I-MON
million,NUM,L-MON
",",PUNCT,O
including,VERB,O
 ,SPACE,O
a,DET,O
previous,ADJ,O
 ,SPACE,O
$,SYM,B-MON
"600,000",NUM,L-MON
angel,NOUN,O
round,NOUN,O
 ,SPACE,O
from,ADP,O
Passion,PROPN,B-COM
Capital,PROPN,L-COM
",",PUNCT,O
Ballpark,PROPN,B-COM
Ventures,PROPN,L-COM
",",PUNCT,O
Firestartr,PROPN,U-COM
",",PUNCT,O
Andy,PROPN,B-PPL
McLoughlin,PROPN,L-PPL
",",PUNCT,O
Tom,PROPN,B-PPL
Hulme,PROPN,L-PPL
",",PUNCT,O
Ustwo,PROPN,U-COM
founders,NOUN,O
Mills,PROPN,U-PPL
and,CONJ,O
Sinx,PROPN,U-PPL
",",PUNCT,O
FIG,PROPN,U-COM
and,CONJ,O
Richard,PROPN,B-PPL
Fearn,PROPN,L-PPL
##END,###,O
It,PRON,O
is,VERB,O
based,VERB,O
out,ADP,O
of,ADP,O
Ustwo,PROPN,U-COM
’s,PROPN,O
London,PROPN,U-GPE
offices,NOUN,O
as,ADP,O
 ,SPACE,O
part,NOUN,O
of,ADP,O
a,DET,O
new,ADJ,O
program,NOUN,O
Ustwo,PROPN,U-COM
 ,SPACE,O
has,VERB,O
started,VERB,O
to,PART,O
find,VERB,O
and,CONJ,O
grow,VERB,O
 ,SPACE,O
startups,NOUN,O
in,ADP,O
the,DET,O
area,NOUN,O
 ,SPACE,O
(,PUNCT,O
others,NOUN,O
that,ADJ,O
have,VERB,O
launched,VERB,O
include,VERB,O
Dice,PROPN,U-COM
",",PUNCT,O
the,DET,O
music,NOUN,O
