Piazza,PROPN,U-COM
",",PUNCT,O
a,DET,O
Q&A,PROPN,O
platform,NOUN,O
for,ADP,O
students,NOUN,O
and,CONJ,O
instructors,NOUN,O
",",PUNCT,O
is,VERB,O
debuting,VERB,O
iOS,ADJ,U-PDT
and,CONJ,O
Android,ADJ,U-PDT
mobile,ADJ,O
apps,NOUN,O
",",PUNCT,O
allowing,VERB,O
students,NOUN,O
to,PART,O
share,VERB,O
ideas,NOUN,O
and,CONJ,O
get,VERB,O
answers,NOUN,O
on,ADP,O
the,DET,O
go,NOUN,O
.,PUNCT,O
##END,###,O
Both,DET,O
students,NOUN,O
and,CONJ,O
professors,NOUN,O
can,VERB,O
create,VERB,O
Piazza,PROPN,U-PDT
hubs,NOUN,O
for,ADP,O
their,ADJ,O
classes,NOUN,O
.,PUNCT,O
##END,###,O
Students,NOUN,O
at,ADP,O
a,DET,O
number,NOUN,O
of,ADP,O
educational,ADJ,O
institutions,NOUN,O
have,VERB,O
started,VERB,O
using,VERB,O
Piazza,PROPN,U-PDT
",",PUNCT,O
including,VERB,O
students,NOUN,O
at,ADP,O
Stanford,PROPN,U-ACA
",",PUNCT,O
Georgia,PROPN,B-ACA
Tech,PROPN,L-ACA
",",PUNCT,O
Berkeley,PROPN,U-ACA
",",PUNCT,O
MIT,PROPN,U-ACA
",",PUNCT,O
Cornell,PROPN,U-ACA
",",PUNCT,O
Harvard,PROPN,U-ACA
",",PUNCT,O
Columbia,PROPN,U-ACA
",",PUNCT,O
the,DET,B-ACA
University,PROPN,I-ACA
of,ADP,I-ACA
Illinois,PROPN,L-ACA
",",PUNCT,O
the,DET,B-ACA
University,PROPN,I-ACA
of,ADP,I-ACA
Michigan,PROPN,L-ACA
",",PUNCT,O
Purdue,PROPN,U-ACA
",",PUNCT,O
Virginia,PROPN,B-ACA
Tech,PROPN,L-ACA
",",PUNCT,O
the,DET,B-ACA
University,PROPN,I-ACA
of,ADP,I-ACA
Waterloo,PROPN,L-ACA
",",PUNCT,O
the,DET,B-ACA
University,PROPN,I-ACA
of,ADP,I-ACA
British,PROPN,I-ACA
Columbia,PROPN,L-ACA
",",PUNCT,O
Princeton,PROPN,U-ACA
",",PUNCT,O
the,DET,B-ACA
University,PROPN,I-ACA
of,ADP,I-ACA
Texas,PROPN,L-ACA
",",PUNCT,O
and,CONJ,O
the,DET,B-ACA
University,PROPN,I-ACA
of,ADP,I-ACA
Central,PROPN,I-ACA
Florida,PROPN,L-ACA
.,PUNCT,O
##END,###,O
Users,NOUN,O
currently,ADV,O
make,VERB,O
more,ADJ,O
than,ADP,O
"40,000",NUM,O
answers,NOUN,O
and,CONJ,O
edits,VERB,O
each,DET,O
week,NOUN,O
while,ADP,O
viewing,VERB,O
more,ADJ,O
than,ADP,O
one,NUM,O
million,NUM,O
questions,NOUN,O
.,PUNCT,O
##END,###,O
Piazza,PROPN,U-COM
is,VERB,O
backed,VERB,O
by,ADP,O
Sequoia,PROPN,B-COM
Capital,PROPN,L-COM
",",PUNCT,O
Kapor,PROPN,B-COM
Capital,PROPN,L-COM
",",PUNCT,O
Felicis,PROPN,B-COM
Ventures,PROPN,L-COM
and,CONJ,O
SV,PROPN,B-COM
Angel,PROPN,L-COM
.,PUNCT,O
##END,###,O
Sean,PROPN,B-PPL
Parker,PROPN,L-PPL
does,VERB,O
n’t,ADV,O
think,VERB,O
that,DET,O
Facebook,PROPN,U-COM
has,VERB,O
a,DET,O
privacy,NOUN,O
problem,NOUN,O
.,PUNCT,O
 ,SPACE,O
##END,###,O
Kicking,VERB,O
off,PART,O
the,DET,O
Web,NOUN,B-EVT
2.0,NUM,I-EVT
Summit,PROPN,L-EVT
today,NOUN,U-DAT
",",PUNCT,O
when,ADV,O
pressed,VERB,O
on,ADP,O
how,ADV,O
Facebook,PROPN,U-COM
is,VERB,O
increasingly,ADV,O
becoming,VERB,O
creepy,ADJ,O
