Here,ADV,O
’s,VERB,O
the,DET,O
new,ADJ,O
Lara,PROPN,B-PPL
Croft,PROPN,L-PPL
;,PUNCT,O
former,ADJ,O
gymnast,NOUN,O
Alison,PROPN,B-PPL
Carroll,PROPN,L-PPL
of,ADP,O
Croydon,PROPN,U-GPE
",",PUNCT,O
a,DET,O
borough,NOUN,O
of,ADP,O
London,PROPN,U-GPE
##END,###,O
I,PRON,O
ca,VERB,O
n’t,ADV,O
stand,VERB,O
Angelina,PROPN,B-COM
Jolie,PROPN,L-COM
##END,###,O
ca,VERB,O
n’t,ADV,O
stand,VERB,O
her,ADJ,O
–,PUNCT,O
so,ADP,O
it,PRON,O
brings,VERB,O
me,PRON,O
great,ADJ,O
joy,NOUN,O
to,PART,O
see,VERB,O
that,ADP,O
she,PRON,O
can,VERB,O
retire,VERB,O
and,CONJ,O
I,PRON,O
can,VERB,O
finally,ADV,O
like,VERB,O
Tomb,PROPN,B-PDT
Raider,PROPN,L-PDT
again,ADV,O
##END,###,O
Granted,VERB,O
",",PUNCT,O
Miss,PROPN,B-PPL
Carroll,PROPN,L-PPL
wo,VERB,O
n’t,ADV,O
really,ADV,O
be,VERB,O
playing,VERB,O
the,DET,O
role,NOUN,O
of,ADP,O
Lara,PROPN,B-PPL
Croft,PROPN,L-PPL
in,ADP,O
a,DET,O
movie,NOUN,O
anytime,ADV,O
soon,ADV,O
",",PUNCT,O
but,CONJ,O
“,PUNCT,O
she,PRON,O
will,VERB,O
appear,VERB,O
at,ADP,O
promotions,NOUN,O
and,CONJ,O
conferences,NOUN,O
in,ADP,O
character,NOUN,O
",",PUNCT,O
performing,VERB,O
stunts,NOUN,O
such,ADJ,O
as,ADP,O
back,NOUN,O
flips,VERB,O
",",PUNCT,O
and,CONJ,O
will,VERB,O
play,VERB,O
the,DET,O
part,NOUN,O
in,ADP,O
TV,NOUN,O
commercials,NOUN,O
##END,###,O
Miss,PROPN,B-PPL
Carroll,PROPN,L-PPL
will,VERB,O
even,ADV,O
answer,VERB,O
questions,NOUN,O
on,ADP,O
chat,NOUN,O
shows,NOUN,O
as,ADP,O
Lara,PROPN,U-PPL
",",PUNCT,O
after,ADP,O
taking,VERB,O
a,DET,O
crash,NOUN,O
course,NOUN,O
in,ADP,O
archaeology,NOUN,O
",",PUNCT,O
”,PUNCT,O
according,VERB,O
to,ADP,O
the,DET,O
Daily,PROPN,B-PDT
Mail,PROPN,L-PDT
##END,###,O
As,ADP,O
a,DET,O
gymnast,NOUN,O
",",PUNCT,O
Carroll,PROPN,U-PPL
has,VERB,O
performed,VERB,O
for,ADP,O
Prince,PROPN,B-PPL
Charles,PROPN,L-PPL
(,PUNCT,O
hold,VERB,O
the,DET,O
jokes,NOUN,O
",",PUNCT,O
please,INTJ,O
),PUNCT,O
and,CONJ,O
has,VERB,O
coached,VERB,O
younger,ADJ,O
gymnasts,NOUN,O
and,CONJ,O
“,PUNCT,O
choreographed,VERB,O
the,DET,O
routine,NOUN,O
for,ADP,O
the,DET,O
junior,ADJ,O
team,NOUN,O
that,ADJ,O
won,VERB,O
the,DET,O
British,PROPN,B-PDT
National,PROPN,I-PDT
Championships,PROPN,L-PDT
.,PUNCT,O
##END,###,O
After,ADP,O
winning,VERB,O
the,DET,O
role,NOUN,O
of,ADP,O
Lara,PROPN,B-PPL
Croft,PROPN,L-PPL
",",PUNCT,O
Carroll,PROPN,U-PPL
quit,VERB,O
her,ADJ,O
job,NOUN,O
as,ADP,O
a,DET,O
receptionist,NOUN,O
to,PART,O
begin,VERB,O
training,VERB,O
for,ADP,O
her,ADJ,O
new,ADJ,O
endeavor,NOUN,O
##END,###,O
Virgin,PROPN,B-COM
Mobile,PROPN,L-COM
picked,VERB,O
up,PART,O
the,DET,O
struggling,NOUN,O
service,NOUN,O
provider,NOUN,O
a,DET,O
few,ADJ,O
months,NOUN,O
ago,ADV,O
and,CONJ,O
today,NOUN,U-DAT
",",PUNCT,O
launched,VERB,O
the,DET,O
new,ADJ,O
brand,NOUN,O
##END,###,O
Today,NOUN,U-DAT
",",PUNCT,O
Virgin,PROPN,B-COM
Mobile,PROPN,I-COM
USA,PROPN,L-COM
unveiled,VERB,O
 ,SPACE,O
its,ADJ,O
new,ADJ,O
branding,NOUN,O
message,NOUN,O
to,PART,O
highlight,VERB,O
the,DET,O
acquisition,NOUN,O
:,PUNCT,O
##END,###,O
By,ADP,O
Virgin,PROPN,U-COM
 ,SPACE,O
Mobile,NOUN,O
:,PUNCT,O
Plan,NOUN,O
To,PART,O
Have,VERB,O
It,PRON,O
All,DET,O
##END,###,O
”,PUNCT,O
Right,INTJ,O
out,ADP,O
of,ADP,O
the,DET,O
gate,NOUN,O
",",PUNCT,O
Helio,PROPN,U-PDT
by,ADP,O
Virgin,PROPN,B-COM
Mobile,PROPN,L-COM
(,PUNCT,O
got,VERB,O
to,PART,O
use,VERB,O
the,DET,O
right,ADJ,O
name,NOUN,O
),PUNCT,O
is,VERB,O
launching,VERB,O
a,DET,O
new,ADJ,O
phone,NOUN,O
dubbed,VERB,O
the,DET,O
