Game,PROPN,B-PDT
Broadcasting,PROPN,L-PDT
for,ADP,O
Windows,PROPN,B-PDT
10,NUM,L-PDT
is,VERB,O
coming,VERB,O
",",PUNCT,O
which,ADJ,O
brings,VERB,O
built,VERB,O
-,PUNCT,O
in,PART,O
game,NOUN,O
streaming,VERB,O
to,ADP,O
the,DET,O
platform,NOUN,O
at,ADP,O
the,DET,O
OS,PROPN,U-PDT
level,NOUN,O
##END,###,O
The,DET,O
tech,NOUN,O
for,ADP,O
this,DET,O
is,VERB,O
built,VERB,O
using,VERB,O
Beam,PROPN,U-PDT
",",PUNCT,O
the,DET,O
TechCrunch,PROPN,B-EVT
Battlefield,PROPN,L-EVT
company,NOUN,O
acquired,VERB,O
by,ADP,O
 ,SPACE,O
Microsoft,PROPN,U-COM
earlier,ADV,O
this,DET,B-DAT
year,NOUN,L-DAT
##END,###,O
The,DET,O
Game,PROPN,B-PDT
Broadcasting,PROPN,L-PDT
tools,NOUN,O
provided,VERB,O
by,ADP,O
Beam,PROPN,U-COM
incorporate,VERB,O
interaction,NOUN,O
options,NOUN,O
for,ADP,O
spectators,NOUN,O
",",PUNCT,O
including,VERB,O
the,DET,O
ability,NOUN,O
to,PART,O
make,VERB,O
suggestions,NOUN,O
##END,###,O
On,ADP,O
stage,NOUN,O
at,ADP,O
the,DET,O
Windows,PROPN,U-PDT
event,NOUN,O
today,NOUN,U-DAT
",",PUNCT,O
Microsoft,PROPN,U-COM
’s,PROPN,O
Jenn,PROPN,B-PPL
McCoy,PROPN,L-PPL
showed,VERB,O
how,ADV,O
you,PRON,O
can,VERB,O
use,VERB,O
commands,NOUN,O
on,ADP,O
screen,NOUN,O
to,PART,O
provide,VERB,O
suggestions,NOUN,O
to,ADP,O
the,DET,O
person,NOUN,O
doing,VERB,O
the,DET,O
streaming,NOUN,O
##END,###,O
Players,NOUN,O
can,VERB,O
also,ADV,O
create,VERB,O
their,ADJ,O
own,ADJ,O
custom,NOUN,O
tournaments,NOUN,O
using,VERB,O
Arena,PROPN,U-PDT
in,ADP,O
Xbox,PROPN,B-PDT
Live,PROPN,L-PDT
",",PUNCT,O
which,ADJ,O
Microsoft,PROPN,U-COM
equated,VERB,O
to,ADP,O
creating,VERB,O
your,ADJ,O
own,ADJ,O
fantasy,NOUN,O
football,NOUN,O
league,NOUN,O
##END,###,O
Lastly,ADV,O
",",PUNCT,O
the,DET,O
Creator,PROPN,U-COM
’s,PROPN,O
Update,PROPN,O
includes,VERB,O
Bitstream,PROPN,U-PDT
audio,NOUN,O
passthrough,NOUN,O
support,NOUN,O
for,ADP,O
Blu,PROPN,O
-,PUNCT,O
ray,NOUN,O
games,NOUN,O
on,ADP,O
Windows,PROPN,B-PDT
10,NUM,L-PDT
",",PUNCT,O
meaning,VERB,O
full,ADJ,O
audio,ADJ,O
fidelity,NOUN,O
is,VERB,O
now,ADV,O
available,ADJ,O
to,ADP,O
PC,NOUN,O
gamers,NOUN,O
##END,###,O
This,DET,O
means,VERB,O
Dolby,PROPN,B-PDT
Atmos,PROPN,L-PDT
is,VERB,O
properly,ADV,O
supported,VERB,O
",",PUNCT,O
which,ADJ,O
is,VERB,O
great,ADJ,O
news,NOUN,O
for,ADP,O
PC,NOUN,O
gamers,NOUN,O
who,NOUN,O
value,VERB,O
home,NOUN,O
theater,NOUN,O
and,CONJ,O
audio,ADJ,O
quality,NOUN,O
##END,###,O
Then,ADV,O
comes,VERB,O
the,DET,O
inevitable,ADJ,O
backlash,NOUN,O
",",PUNCT,O
with,ADP,O
questions,NOUN,O
about,ADP,O
whether,ADP,O
Popular,PROPN,O
App,PROPN,O
X,PROPN,O
will,VERB,O
ever,ADV,O
catch,VERB,O
on,PART,O
with,ADP,O
“,PUNCT,O
regular,ADJ,O
people,NOUN,O
”,SYM,O
—,PUNCT,O
or,CONJ,O
if,ADP,O
it,PRON,O
’s,VERB,O
just,ADV,O
useful,ADJ,O
to,ADP,O
techies,NOUN,O
who,NOUN,O
are,VERB,O
constantly,ADV,O
checking,VERB,O
their,ADJ,O
iPhones,NOUN,U-PDT
in,ADP,O
search,NOUN,O
of,ADP,O
the,DET,O
next,ADJ,O
party,NOUN,O
##END,###,O
For,ADP,O
the,DET,O
second,ADJ,O
year,NOUN,O
in,ADP,O
a,DET,O
row,NOUN,O
",",PUNCT,O
mobile,ADJ,O
Q&A,PROPN,O
app,X,O
Thumb,PROPN,U-PDT
(,PUNCT,O
formerly,ADV,O
known,VERB,O
as,ADP,O
Opinionaided,PROPN,U-PDT
),PUNCT,O
is,VERB,O
offering,VERB,O
its,ADJ,O
own,ADJ,O
take,NOUN,O
##END,###,O
The,DET,O
results,NOUN,O
(,PUNCT,O
there,ADV,O
were,VERB,O
"4,700",NUM,O
responses,NOUN,O
total,ADJ,O
",",PUNCT,O
with,ADP,O
at,ADV,O
least,ADJ,O
220,NUM,O
for,ADP,O
each,DET,O
question,NOUN,O
),PUNCT,O
are,VERB,O
being,VERB,O
pitched,VERB,O
as,ADP,O
an,DET,O
answer,NOUN,O
to,ADP,O
the,DET,O
question,NOUN,O
",",PUNCT,O
##END,###,O
Which,ADJ,O
SXSW,VERB,O
Apps,PROPN,O
Do,VERB,O
Real,PROPN,O
Americans,PROPN,O
Actually,ADV,O
Use,VERB,O
?,PUNCT,O
##END,###,O
And,CONJ,O
does,VERB,O
n’t,ADV,O
the,DET,O
survey,NOUN,O
’s,ADJ,O
definition,NOUN,O
of,ADP,O
“,PUNCT,O
SXSW,PROPN,B-PDT
App,PROPN,L-PDT
”,PUNCT,O
seem,VERB,O
a,DET,O
bit,NOUN,O
arbitrary,ADJ,O
##END,###,O
But,CONJ,O
I,PRON,O
have,VERB,O
to,PART,O
admit,VERB,O
",",PUNCT,O
I,PRON,O
was,VERB,O
still,ADV,O
curious,ADJ,O
about,ADP,O
the,DET,O
results,NOUN,O
",",PUNCT,O
so,CONJ,O
here,ADV,O
they,PRON,O
are,VERB,O
##END,###,O
The,DET,O
most,ADV,O
-,PUNCT,O
used,VERB,O
app,NOUN,O
seems,VERB,O
to,PART,O
be,VERB,O
Instagram,PROPN,U-PDT
(,PUNCT,O
22,NUM,O
percent,NOUN,O
of,ADP,O
respondents,NOUN,O
said,VERB,O
they,PRON,O
used,VERB,O
it,PRON,O
),PUNCT,O
",",PUNCT,O
followed,VERB,O
by,ADP,O
Spotify,PROPN,U-PDT
(,PUNCT,O
14,NUM,O
percent,NOUN,O
),PUNCT,O
",",PUNCT,O
Waze,PROPN,U-PDT
(,PUNCT,O
12,NUM,O
percent,NOUN,O
),PUNCT,O
",",PUNCT,O
and,CONJ,O
Foursquare,PROPN,U-PDT
(,PUNCT,O
12,NUM,O
percent,NOUN,O
),PUNCT,O
##END,###,O
But,CONJ,O
if,ADP,O
you,PRON,O
want,VERB,O
to,PART,O
argue,VERB,O
about,ADP,O
winners,NOUN,O
",",PUNCT,O
it,PRON,O
’s,ADV,O
too,ADV,O
bad,ADJ,O
Thumb,PROPN,U-PDT
did,VERB,O
n’t,ADV,O
ask,VERB,O
about,ADP,O
the,DET,O
Mophie,PROPN,U-PDT
juice,NOUN,O
pack,NOUN,O
##END,###,O
Box,PROPN,U-COM
CEO,PROPN,O
Aaron,PROPN,B-PPL
Levie,PROPN,L-PPL
Box,PROPN,U-PDT
just,ADV,O
inked,VERB,O
one,NUM,O
of,ADP,O
its,ADJ,O
biggest,ADJ,O
deals,NOUN,O
in,ADP,O
Asia,PROPN,U-GPE
so,ADV,O
far,ADV,O
as,ADP,O
it,PRON,O
focuses,VERB,O
on,ADP,O
international,ADJ,O
growth,NOUN,O
##END,###,O
Fujitsu,PROPN,U-COM
",",PUNCT,O
one,NUM,O
of,ADP,O
Japan,PROPN,U-GPE
’s,ADV,O
largest,ADJ,O
IT,NOUN,O
services,NOUN,O
providers,NOUN,O
",",PUNCT,O
announced,VERB,O
today,NOUN,U-DAT
that,ADP,O
it,PRON,O
has,VERB,O
struck,VERB,O
 ,SPACE,O
a,DET,O
strategic,ADJ,O
partnership,NOUN,O
with,ADP,O
the,DET,O
cloud,NOUN,O
-,PUNCT,O
storage,NOUN,O
company,NOUN,O
and,CONJ,O
will,VERB,O
integrate,VERB,O
Box,PROPN,U-PDT
into,ADP,O
its,ADJ,O
enterprise,NOUN,O
software,NOUN,O
##END,###,O
The,DET,O
company,NOUN,O
says,VERB,O
the,DET,O
internal,ADJ,O
use,NOUN,O
of,ADP,O
Box,PROPN,U-PDT
’s,PROPN,O
services,NOUN,O
will,VERB,O
help,VERB,O
it,PRON,O
develop,VERB,O
new,ADJ,O
enterprise,NOUN,O
software,NOUN,O
",",PUNCT,O
including,VERB,O
customer,NOUN,O
-,PUNCT,O
relationship,NOUN,O
and,CONJ,O
enterprise,NOUN,O
-,PUNCT,O
content,NOUN,O
management,NOUN,O
solutions,NOUN,O
",",PUNCT,O
that,ADP,O
it,PRON,O
plans,VERB,O
to,PART,O
release,VERB,O
by,ADP,O
March,PROPN,B-DAT
2017,NUM,L-DAT
and,CONJ,O
market,NOUN,O
throughout,ADP,O
Asia,PROPN,U-GPE
##END,###,O
Fujitsu,PROPN,U-COM
will,VERB,O
also,ADV,O
integrate,VERB,O
Box,PROPN,U-PDT
into,ADP,O
MetaArc,PROPN,U-PDT
",",PUNCT,O
its,ADJ,O
new,ADJ,O
cloud,NOUN,O
platform,NOUN,O
",",PUNCT,O
next,ADJ,B-DAT
year,NOUN,L-DAT
##END,###,O
Customer,NOUN,O
data,NOUN,O
uploaded,ADJ,O
to,ADP,O
Box,PROPN,U-PDT
will,VERB,O
be,VERB,O
stored,VERB,O
at,ADP,O
Fujitsu,PROPN,U-COM
data,NOUN,O
centers,NOUN,O
in,ADP,O
Japan,PROPN,U-GPE
##END,###,O
This,DET,O
will,VERB,O
help,VERB,O
Box,PROPN,U-COM
appeal,VERB,O
to,ADP,O
businesses,NOUN,O
that,ADJ,O
do,VERB,O
n’t,ADV,O
want,VERB,O
to,PART,O
store,VERB,O
their,ADJ,O
data,NOUN,O
overseas,ADV,O
and,CONJ,O
complements,VERB,O
the,DET,O
company,NOUN,O
’s,NUM,O
new,ADJ,O
plan,NOUN,O
to,PART,O
offer,VERB,O
cloud,NOUN,O
data,NOUN,O
centers,NOUN,O
",",PUNCT,O
called,VERB,O
Box,PROPN,B-PDT
Zones,PROPN,L-PDT
",",PUNCT,O
in,ADP,O
Ireland,PROPN,U-GPE
",",PUNCT,O
Germany,PROPN,U-GPE
",",PUNCT,O
Singapore,PROPN,U-GPE
",",PUNCT,O
and,CONJ,O
Japan,PROPN,U-GPE
##END,###,O
Box,PROPN,U-COM
founder,NOUN,O
and,CONJ,O
CEO,PROPN,O
Aaron,PROPN,B-PPL
Levie,PROPN,L-PPL
has,VERB,O
said,VERB,O
that,ADP,O
expanding,VERB,O
in,ADP,O
Europe,PROPN,U-GPE
and,CONJ,O
Asia,PROPN,U-GPE
is,VERB,O
a,DET,O
priority,NOUN,O
for,ADP,O
the,DET,O
company,NOUN,O
",",PUNCT,O
which,ADJ,O
went,VERB,O
public,ADJ,O
in,ADP,O
January,PROPN,B-DAT
2015,NUM,L-DAT
but,CONJ,O
has,VERB,O
traded,VERB,O
below,ADP,O
its,ADJ,O
IPO,NOUN,O
price,NOUN,O
since,ADP,O
then,ADV,O
despite,ADP,O
posting,VERB,O
solid,ADJ,O
earnings,NOUN,O
##END,###,O
Other,ADJ,O
partnerships,NOUN,O
Box,PROPN,U-COM
has,VERB,O
struck,VERB,O
to,PART,O
expand,VERB,O
internationally,ADV,O
include,VERB,O
an,DET,O
agreement,NOUN,O
with,ADP,O
IBM,PROPN,U-COM
that,ADJ,O
will,VERB,O
let,VERB,O
Box,PROPN,U-COM
store,VERB,O
data,NOUN,O
in,ADP,O
IBM,PROPN,U-COM
’s,PROPN,O
cloud,NOUN,O
data,NOUN,O
centers,NOUN,O
",",PUNCT,O
which,ADJ,O
are,VERB,O
located,VERB,O
in,ADP,O
16,NUM,O
countries,NOUN,O
##END,###,O
Amazon,PROPN,U-COM
has,VERB,O
just,ADV,O
made,VERB,O
their,ADJ,O
new,ADJ,O
Kindle,PROPN,U-PDT
for,ADP,O
PC,NOUN,O
available,ADJ,O
for,ADP,O
pre,ADJ,O
-,PUNCT,O
order,NOUN,O
online,ADV,O
",",PUNCT,O
a,DET,O
move,NOUN,O
that,ADJ,O
turns,VERB,O
almost,ADV,O
any,DET,O
PC,NOUN,O
in,ADP,O
the,DET,O
entire,ADJ,O
world,NOUN,O
into,ADP,O
a,DET,O
fully,ADV,O
-,PUNCT,O
fledged,VERB,O
ereader,NOUN,O
##END,###,O
Amazon,PROPN,U-COM
has,VERB,O
long,ADV,O
had,VERB,O
the,DET,O
Kindle,PROPN,U-PDT
but,CONJ,O
Barnes,PROPN,B-COM
&,CONJ,I-COM
Noble,PROPN,L-COM
launched,VERB,O
