Well,INTJ,O
have,VERB,O
I,PRON,O
got,VERB,O
a,DET,O
deal,NOUN,O
for,ADP,O
you,PRON,O
##END,###,O
It,PRON,O
shows,VERB,O
the,DET,O
time,NOUN,O
using,VERB,O
retrograde,ADJ,O
dials,NOUN,O
that,ADJ,O
pop,VERB,O
back,ADV,O
to,ADP,O
the,DET,O
beginning,NOUN,O
once,ADP,O
they,PRON,O
reach,VERB,O
the,DET,O
end,NOUN,O
of,ADP,O
their,ADJ,O
display,NOUN,O
values,NOUN,O
##END,###,O
Editor,NOUN,O
’s,NOUN,O
note,VERB,O
:,PUNCT,O
Jules,PROPN,B-PPL
Maltz,PROPN,L-PPL
is,VERB,O
a,DET,O
general,ADJ,O
partner,NOUN,O
at,ADP,O
IVP,PROPN,U-COM
and,CONJ,O
focuses,VERB,O
on,ADP,O
later,ADV,O
-,PUNCT,O
stage,NOUN,O
venture,NOUN,O
investments,NOUN,O
in,ADP,O
rapidly,ADV,O
-,PUNCT,O
growing,VERB,O
Internet,NOUN,O
and,CONJ,O
software,NOUN,O
 ,SPACE,O
companies,NOUN,O
##END,###,O
Daniel,PROPN,B-PPL
Barney,PROPN,L-PPL
is,VERB,O
a,DET,O
senior,ADJ,O
associate,NOUN,O
at,ADP,O
IVP,PROPN,U-COM
and,CONJ,O
focuses,VERB,O
on,ADP,O
later,ADV,O
-,PUNCT,O
stage,NOUN,O
venture,NOUN,O
investments,NOUN,O
in,ADP,O
digital,ADJ,O
media,NOUN,O
and,CONJ,O
information,NOUN,O
 ,SPACE,O
technology,NOUN,O
##END,###,O
Over,ADP,O
the,DET,O
last,ADJ,O
several,ADJ,O
months,NOUN,O
",",PUNCT,O
there,ADV,O
has,VERB,O
been,VERB,O
an,DET,O
intense,ADJ,O
debate,NOUN,O
about,ADP,O
the,DET,O
viability,NOUN,O
of,ADP,O
freemium,NOUN,O
business,NOUN,O
 ,SPACE,O
models,NOUN,O
##END,###,O
Both,DET,O
sides,NOUN,O
agree,VERB,O
that,ADP,O
the,DET,O
model,NOUN,O
is,VERB,O
extremely,ADV,O
powerful,ADJ,O
##END,###,O
As,ADP,O
Rob,PROPN,B-PPL
Walling,PROPN,L-PPL
of,ADP,O
 ,SPACE,O
HitTail,PROPN,U-COM
notes,NOUN,O
in,ADP,O
a,DET,O
recent,ADJ,O
Wall,PROPN,O
Street,PROPN,O
Journal,PROPN,U-COM
article,NOUN,O
",",PUNCT,O
freemium,NOUN,O
is,VERB,O
like,ADP,O
a,DET,O
Samurai,PROPN,U-PDT
sword,NOUN,O
:,PUNCT,O
“,PUNCT,O
unless,ADP,O
you,PRON,O
’re,VERB,O
a,DET,O
 ,SPACE,O
master,NOUN,O
at,ADP,O
using,VERB,O
it,PRON,O
",",PUNCT,O
you,PRON,O
can,VERB,O
cut,VERB,O
your,ADJ,O
arm,NOUN,O
off,PART,O
##END,###,O
We,PRON,O
’ve,VERB,O
spent,VERB,O
the,DET,O
last,ADJ,O
several,ADJ,O
months,NOUN,O
interviewing,VERB,O
freemium,NOUN,O
software,NOUN,O
leaders,NOUN,O
",",PUNCT,O
including,VERB,O
37signals,NOUN,U-COM
",",PUNCT,O
Dropbox,PROPN,U-COM
(,PUNCT,O
an,DET,O
IVP,PROPN,O
portfolio,NOUN,O
company,NOUN,O
),PUNCT,O
",",PUNCT,O
Evernote,PROPN,U-COM
",",PUNCT,O
GitHub,PROPN,U-COM
",",PUNCT,O
HootSuite,PROPN,U-COM
",",PUNCT,O
New,PROPN,B-GPE
Relic,PROPN,L-GPE
",",PUNCT,O
SurveyMonkey,PROPN,U-COM
",",PUNCT,O
Weebly,PROPN,U-COM
",",PUNCT,O
and,CONJ,O
 ,SPACE,O
Zendesk,PROPN,U-COM
(,PUNCT,O
For,ADP,O
the,DET,O
sake,NOUN,O
of,ADP,O
simplicity,NOUN,O
",",PUNCT,O
we,PRON,O
’ve,VERB,O
focused,ADJ,O
on,ADP,O
software,NOUN,O
companies,NOUN,O
that,ADJ,O
seek,VERB,O
to,PART,O
convert,VERB,O
free,ADJ,O
users,NOUN,O
to,ADP,O
paying,VERB,O
customers,NOUN,O
",",PUNCT,O
rather,ADV,O
than,ADP,O
those,DET,O
subsidized,VERB,O
by,ADP,O
ad,NOUN,O
-,PUNCT,O
supported,VERB,O
models,NOUN,O
.,PUNCT,O
),PUNCT,O
##END,###,O
Over,ADP,O
the,DET,O
course,NOUN,O
of,ADP,O
our,ADJ,O
interviews,NOUN,O
",",PUNCT,O
one,NUM,O
point,NOUN,O
came,VERB,O
up,PART,O
again,ADV,O
and,CONJ,O
again,ADV,O
:,PUNCT,O
make,VERB,O
sure,ADJ,O
your,ADJ,O
No,NOUN,O
.,PUNCT,O
1,NUM,O
priority,NOUN,O
 ,SPACE,O
is,VERB,O
your,ADJ,O
product,NOUN,O
##END,###,O
This,DET,O
is,VERB,O
only,ADV,O
possible,ADJ,O
with,ADP,O
a,DET,O
well,ADV,O
-,PUNCT,O
designed,VERB,O
product,NOUN,O
that,ADJ,O
users,NOUN,O
truly,ADV,O
love,VERB,O
##END,###,O
Typical,ADJ,O
freemium,NOUN,O
companies,NOUN,O
convert,VERB,O
between,ADP,O
1,NUM,O
percent,NOUN,O
and,CONJ,O
10,NUM,O
percent,NOUN,O
of,ADP,O
users,NOUN,O
into,ADP,O
eventual,ADJ,O
paying,VERB,O
customers,NOUN,O
.,PUNCT,O
##END,###,O
Your,ADJ,O
product,NOUN,O
needs,VERB,O
to,PART,O
sell,VERB,O
itself,PRON,O
 ,SPACE,O
and,CONJ,O
attract,VERB,O
loyal,ADJ,O
users,NOUN,O
based,VERB,O
purely,ADV,O
on,ADP,O
its,ADJ,O
own,ADJ,O
merits,NOUN,O
and,CONJ,O
without,ADP,O
a,DET,O
large,ADJ,O
marketing,NOUN,O
budget,NOUN,O
##END,###,O
Many,ADJ,O
freemium,NOUN,O
companies,NOUN,O
fail,VERB,O
because,ADP,O
they,PRON,O
provide,VERB,O
a,DET,O
free,ADJ,O
“,PUNCT,O
gimmicky,ADJ,O
”,PUNCT,O
product,NOUN,O
that,ADJ,O
 ,SPACE,O
provides,VERB,O
little,ADJ,O
value,NOUN,O
with,ADP,O
the,DET,O
hope,NOUN,O
that,ADP,O
users,NOUN,O
will,VERB,O
convert,VERB,O
to,ADP,O
the,DET,O
paid,VERB,O
version,NOUN,O
##END,###,O
You,PRON,O
ca,VERB,O
n’t,ADV,O
attract,VERB,O
free,ADJ,O
users,NOUN,O
or,CONJ,O
paid,VERB,O
customers,NOUN,O
unless,ADP,O
you,PRON,O
build,VERB,O
a,DET,O
great,ADJ,O
product,NOUN,O
##END,###,O
Here,ADV,O
are,VERB,O
a,DET,O
couple,NOUN,O
of,ADP,O
questions,NOUN,O
to,PART,O
answer,VERB,O
when,ADV,O
deciding,VERB,O
if,ADP,O
freemium,NOUN,O
will,VERB,O
be,VERB,O
attractive,ADJ,O
to,ADP,O
your,ADJ,O
customers,NOUN,O
:,PUNCT,O
How,ADV,O
complex,ADJ,O
is,VERB,O
your,ADJ,O
product,NOUN,O
##END,###,O
If,ADP,O
