In,ADP,O
the,DET,O
business,NOUN,O
world,NOUN,O
",",PUNCT,O
where,ADV,O
male,ADJ,O
 ,SPACE,O
CEOs,NOUN,O
 ,SPACE,O
outrank,ADJ,O
females,NOUN,O
in,ADP,O
both,DET,O
numbers,NOUN,O
and,CONJ,O
pay,VERB,O
",",PUNCT,O
the,DET,O
occurrence,NOUN,O
of,ADP,O
a,DET,O
pregnant,ADJ,O
Fortune,PROPN,B-PDT
500,NUM,L-PDT
CEO,NOUN,O
is,VERB,O
n’t,ADV,O
just,ADV,O
a,DET,O
novelty,NOUN,O
",",PUNCT,O
it,PRON,O
’s,ADJ,O
a,DET,O
first,ADJ,O
.,PUNCT,O
##END,###,O
And,CONJ,O
it,PRON,O
certainly,ADV,O
was,VERB,O
n’t,ADV,O
the,DET,O
subject,NOUN,O
of,ADP,O
speculation,NOUN,O
like,ADP,O
this,DET,O
:,PUNCT,O
will,VERB,O
the,DET,O
pregnancy,NOUN,O
affect,VERB,O
her,ADJ,O
ability,NOUN,O
to,PART,O
lead,VERB,O
##END,###,O
What,NOUN,O
",",PUNCT,O
Yahoo,PROPN,U-COM
could,VERB,O
n’t,ADV,O
wait,VERB,O
for,ADP,O
someone,NOUN,O
of,ADP,O
Mayer,PROPN,U-PPL
’s,PROPN,O
calibre,NOUN,O
",",PUNCT,O
had,VERB,O
she,PRON,O
demanded,VERB,O
the,DET,O
time,NOUN,O
##END,###,O
How,ADV,O
Mayer,PROPN,U-PPL
handles,VERB,O
her,ADJ,O
pregnancy,NOUN,O
and,CONJ,O
her,ADJ,O
child,NOUN,O
is,VERB,O
none,NOUN,O
of,ADP,O
our,ADJ,O
damn,ADJ,O
business,NOUN,O
##END,###,O
People,NOUN,O
have,VERB,O
to,PART,O
find,VERB,O
their,ADJ,O
own,ADJ,O
balance,NOUN,O
with,ADP,O
these,DET,O
things,NOUN,O
",",PUNCT,O
and,CONJ,O
we,PRON,O
should,VERB,O
n’t,ADV,O
try,VERB,O
to,PART,O
equate,VERB,O
our,ADJ,O
personal,ADJ,O
