An,DET,O
extraordinary,ADJ,O
private,ADJ,O
email,NOUN,O
to,PART,O
Airbnb,PROPN,U-COM
CEO,PROPN,O
Brian,PROPN,B-PPL
Chesky,PROPN,L-PPL
from,ADP,O
investor,NOUN,O
and,CONJ,O
former,ADJ,O
Facebook,PROPN,U-COM
exec,ADV,O
Chamath,PROPN,B-PPL
Palihapitiya,PROPN,L-PPL
which,ADJ,O
was,VERB,O
leaked,VERB,O
to,ADP,O
Kara,PROPN,B-PPL
Swisher,PROPN,L-PPL
at,ADP,O
AllThingsD,PROPN,U-COM
brings,VERB,O
this,DET,O
question,NOUN,O
into,ADP,O
sharp,ADJ,O
focus,NOUN,O
once,ADV,O
again,ADV,O
.,PUNCT,O
 ,SPACE,O
##END,###,O
My,ADJ,O
basic,ADJ,O
principle,NOUN,O
on,ADP,O
this,DET,O
stuff,NOUN,O
is,VERB,O
that,ADP,O
if,ADP,O
you,PRON,O
want,VERB,O
liquidity,NOUN,O
",",PUNCT,O
that,ADP,O
’s,ADJ,O
fine,NOUN,O
",",PUNCT,O
but,CONJ,O
you,PRON,O
should,VERB,O
make,VERB,O
it,PRON,O
available,ADJ,O
to,ADP,O
everyone,NOUN,O
.,PUNCT,O
##END,###,O
Groupon,PROPN,U-COM
insiders,NOUN,O
famously,ADV,O
took,VERB,O
$,SYM,B-MON
345,NUM,I-MON
million,NUM,L-MON
from,ADP,O
a,DET,O
$,SYM,B-MON
950,NUM,I-MON
million,NUM,L-MON
round,NOUN,O
back,ADV,O
in,ADP,O
December,PROPN,B-DAT
",",PUNCT,I-DAT
2010,NUM,L-DAT
",",PUNCT,O
before,ADP,O
things,NOUN,O
started,VERB,O
getting,VERB,O
hairy,ADJ,O
.,PUNCT,O
 ,SPACE,O
##END,###,O
But,CONJ,O
there,ADV,O
is,VERB,O
a,DET,O
difference,NOUN,O
between,ADP,O
how,ADV,O
Airbnb,PROPN,U-COM
and,CONJ,O
Groupon,PROPN,U-COM
founders,NOUN,O
rewarded,VERB,O
themselves,PRON,O
and,CONJ,O
how,ADV,O
Twitter,PROPN,U-COM
did,VERB,O
it,PRON,O
.,PUNCT,O
 ,SPACE,O
##END,###,O
With,ADP,O
the,DET,O
rise,NOUN,O
of,ADP,O
what,NOUN,O
I,PRON,O
call,VERB,O
mezzanine,ADJ,O
venture,NOUN,O
capital,NOUN,O
(,PUNCT,O
DST,PROPN,O
-,PUNCT,O
type,NOUN,O
deals,NOUN,O
that,ADJ,O
function,VERB,O
as,ADP,O
a,DET,O
bridge,NOUN,O
between,ADP,O
late,ADJ,O
stage,NOUN,O
growth,NOUN,O
deals,NOUN,O
and,CONJ,O
an,DET,O
IPO,NOUN,O
),PUNCT,O
it,PRON,O
has,VERB,O
become,VERB,O
increasingly,ADV,O
common,ADJ,O
for,ADP,O
startup,NOUN,O
founders,NOUN,O
and,CONJ,O
employees,NOUN,O
to,PART,O
cash,VERB,O
out,PART,O
before,ADP,O
an,DET,O
IPO,NOUN,O
or,CONJ,O
acquisition,NOUN,O
.,PUNCT,O
 ,SPACE,O
##END,###,O
If,ADP,O
you,PRON,O
are,VERB,O
viewed,VERB,O
as,ADP,O
self,NOUN,O
-,PUNCT,O
dealing,VERB,O
and,CONJ,O
shady,ADJ,O
",",PUNCT,O
it,PRON,O
will,VERB,O
only,ADV,O
hurt,VERB,O
your,ADJ,O
long,ADJ,O
term,NOUN,O
prospects,NOUN,O
.,PUNCT,O
”,PUNCT,O
 ,SPACE,O
##END,###,O
From,ADP,O
:,PUNCT,O
Chamath,PROPN,B-PPL
Palihapitiya,PROPN,L-PPL
Date,NOUN,O
:,PUNCT,O
Sat,PROPN,B-DAT
",",PUNCT,I-DAT
1,NUM,I-DAT
Oct,PROPN,I-DAT
2011,NUM,I-DAT
11:16:05,NUM,L-DAT
##END,###,O
Subject,NOUN,O
:,PUNCT,O
Airbnb,PROPN,U-COM
financing,NOUN,O
…,PUNCT,O
Brian,PROPN,U-PPL
",",PUNCT,O
Cc,PROPN,B-PPL
Marc,PROPN,L-PPL
",",PUNCT,O
Reid,PROPN,U-PPL
",",PUNCT,O
my,ADJ,O
deal,NOUN,O
team,NOUN,O
Thanks,INTJ,O
again,ADV,O
for,ADP,O
giving,VERB,O
me,PRON,O
the,DET,O
chance,NOUN,O
to,PART,O
participate,VERB,O
in,ADP,O
your,ADJ,O
latest,ADJ,O
financing,NOUN,O
.,PUNCT,O
##END,###,O
We,PRON,O
did,VERB,O
this,DET,O
brilliantly,ADV,O
at,ADP,O
Facebook,PROPN,U-COM
…,PUNCT,O
all,DET,O
of,ADP,O
our,ADJ,O
financings,NOUN,O
(,PUNCT,O
except,ADP,O
our,ADJ,O
first,ADJ,O
$,SYM,O
$,SYM,O
$,NUM,O
from,ADP,O
Peter,PROPN,B-PPL
Thiel,PROPN,L-PPL
),PUNCT,O
were,VERB,O
done,VERB,O
not,ADV,O
out,ADP,O
of,ADP,O
necessity,NOUN,O
but,CONJ,O
opportunity,NOUN,O
.,PUNCT,O
##END,###,O
As,ADP,O
we,PRON,O
’ve,VERB,O
discussed,VERB,O
",",PUNCT,O
I,PRON,O
generally,ADV,O
do,VERB,O
n’t,ADV,O
believe,VERB,O
investors,NOUN,O
add,VERB,O
much,ADV,O
to,ADP,O
a,DET,O
success,NOUN,O
story,NOUN,O
and,CONJ,O
so,ADV,O
minimizing,VERB,O
their,ADJ,O
impact,NOUN,O
is,VERB,O
a,DET,O
great,ADJ,O
strategy,NOUN,O
when,ADV,O
you,PRON,O
are,VERB,O
onto,ADP,O
something,NOUN,O
that,ADJ,O
is,VERB,O
working,VERB,O
.,PUNCT,O
##END,###,O
When,ADV,O
I,PRON,O
saw,VERB,O
that,ADP,O
you,PRON,O
guys,NOUN,O
were,VERB,O
taking,VERB,O
$,SYM,B-MON
31,NUM,I-MON
M,PROPN,L-MON
out,ADP,O
of,ADP,O
the,DET,O
company,NOUN,O
",",PUNCT,O
I,PRON,O
did,VERB,O
n’t,ADV,O
think,VERB,O
much,ADV,O
of,ADP,O
it,PRON,O
as,ADP,O
I,PRON,O
just,ADV,O
assumed,VERB,O
it,PRON,O
would,VERB,O
entirely,ADV,O
be,VERB,O
via,ADP,O
a,DET,O
secondary,ADJ,O
sale,NOUN,O
.,PUNCT,O
##END,###,O
I,PRON,O
am,VERB,O
really,ADV,O
uncomfortable,ADJ,O
with,ADP,O
this,DET,O
and,CONJ,O
do,VERB,O
n’t,ADV,O
think,VERB,O
its,ADJ,O
in,ADP,O
the,DET,O
spirit,NOUN,O
of,ADP,O
building,VERB,O
a,DET,O
good,ADJ,O
",",PUNCT,O
long,ADJ,O
term,NOUN,O
business,NOUN,O
.,PUNCT,O
##END,###,O
We,PRON,O
can,VERB,O
see,VERB,O
how,ADV,O
“,PUNCT,O
##END,###,O
Again,ADV,O
",",PUNCT,O
while,ADP,O
I,PRON,O
think,VERB,O
Airbnb,PROPN,U-COM
will,VERB,O
be,VERB,O
a,DET,O
good,ADJ,O
company,NOUN,O
",",PUNCT,O
this,DET,O
is,VERB,O
nowhere,ADV,O
near,ADP,O
the,DET,O
truth,NOUN,O
now,ADV,O
—,PUNCT,O
you,PRON,O
guys,NOUN,O
still,ADV,O
need,VERB,O
to,PART,O
scale,VERB,O
and,CONJ,O
build,VERB,O
this,DET,O
thing,NOUN,O
for,ADP,O
the,DET,O
future,NOUN,O
.,PUNCT,O
##END,###,O
Treat,VERB,O
your,ADJ,O
employees,NOUN,O
the,DET,O
same,ADJ,O
as,ADP,O
you,PRON,O
’d,VERB,O
treat,VERB,O
yourself,PRON,O
.,PUNCT,O
##END,###,O
A,DET,O
principle,NOUN,O
that,ADJ,O
treats,VERB,O
your,ADJ,O
employees,NOUN,O
as,ADV,O
well,ADV,O
as,ADP,O
you,PRON,O
’d,VERB,O
treat,VERB,O
yourself,PRON,O
is,VERB,O
a,DET,O
huge,ADJ,O
strategy,NOUN,O
for,ADP,O
differentiation,NOUN,O
",",PUNCT,O
retention,NOUN,O
and,CONJ,O
long,ADJ,O
term,NOUN,O
happiness,NOUN,O
of,ADP,O
the,DET,O
exact,ADJ,O
types,NOUN,O
of,ADP,O
people,NOUN,O
you,PRON,O
will,VERB,O
need,VERB,O
to,PART,O
be,VERB,O
successful,ADJ,O
.,PUNCT,O
##END,###,O
In,ADP,O
summary,NOUN,O
",",PUNCT,O
I,PRON,O
’m,VERB,O
passing,VERB,O
on,ADP,O
this,DET,O
financing,NOUN,O
because,ADP,O
I,PRON,O
strongly,ADV,O
disagree,VERB,O
with,ADP,O
what,NOUN,O
’s,PROPN,O
going,VERB,O
on,PART,O
.,PUNCT,O
##END,###,O
I,PRON,O
’m,VERB,O
not,ADV,O
sure,ADJ,O
who,NOUN,O
advocated,VERB,O
this,DET,O
approach,NOUN,O
but,CONJ,O
I,PRON,O
did,VERB,O
mention,VERB,O
this,DET,O
to,ADP,O
Reid,PROPN,U-PPL
[,PUNCT,O
Hoffman,PROPN,U-PPL
",",PUNCT,O
another,DET,O
Airbnb,PROPN,U-COM
investor,NOUN,O
via,ADP,O
Greylock,PROPN,B-COM
Partners,PROPN,L-COM
],PUNCT,O
last,ADJ,O
night,NOUN,O
and,CONJ,O
he,PRON,O
was,VERB,O
of,ADP,O
a,DET,O
similar,ADJ,O
mind,NOUN,O
to,ADP,O
myself,PRON,O
and,CONJ,O
surprised,VERB,O
this,DET,O
was,VERB,O
the,DET,O
approach,NOUN,O
being,VERB,O
taken,VERB,O
.,PUNCT,O
##END,###,O
If,ADP,O
you,PRON,O
change,VERB,O
your,ADJ,O
mind,NOUN,O
on,ADP,O
how,ADV,O
to,PART,O
close,VERB,O
this,DET,O
financing,NOUN,O
",",PUNCT,O
let,VERB,O
me,PRON,O
know,VERB,O
##END,###,O
Security,NOUN,O
and,CONJ,O
storage,NOUN,O
giant,NOUN,O
Symantec,PROPN,U-COM
has,VERB,O
announced,VERB,O
the,DET,O
acquisition,NOUN,O
of,ADP,O
cloud,PROPN,O
